#Tax ID;Gene ID;PubMed ID (PMID) list;last update timestamp;GeneRIF text
1280;7056430;21549571;01/10/2011 11:25;This is the first report of a putative efflux pump variant deduced from a novel vga(A)LC sequence in clinical isolates of S. aureus, resulting in an unusual in vitro susceptibility pattern of sensitivity to erythromycin but resistance to clindamycin.
1280;13875233;28125581;12/08/2017 10:27;Crystal structure of an invasivity-associated domain of SdrE in S. aureus has been reported.
1280;13875233;28258151;24/06/2017 10:55;Data suggest that Staphylococcus aureus surface protein SdrE (serine-aspartate repeat protein E) functions as a 'clamp' to capture C-terminal tail of human CFH (complement factor H) at a specific ligand-binding site/groove via unique close-dock-lock-latch mechanism and thereby sequesters CFH on surface of S. aureus for complement evasion (immune evasion).
1280;13875233;28490660;24/06/2017 10:13;"Data suggest that complement factor H (CFH) attaches to surface of host cells to inhibit complement activation and amplification, preventing the destruction of host cells; SdrE (serine-aspartate repeat protein) of Staphylococcus aureus binds to CFH allowing S. aureus to mimic a host cell and reducing bacterial killing by granulocytes. [Commentary]"
1280;13875234;28655334;07/04/2018 11:13;The results presented identify another regulatory region for the cold shock gene cspA of S. aureus and show growth-dependent activity of both this cspA regulatory sequence, presented as a 192 bp sequence of promoter + 5' UTR and the production of the CspA protein at 37 degrees C.
1280;13875234;29309682;06/07/2019 10:03;It has been proposed that CspA interacts with its mRNA through a U-rich motif, which is located at the RNase III cleavage site, portraying CspA as a putative RNase III-antagonist.
1280;13875352;25257373;25/07/2015 10:34;ScpA, SspA, and SspB limit biofilm formation.
1280;13913526;26249700;14/05/2016 10:57;The crystal structure of RsmA, a ribosomal RNA small subunit methyltransferase A from Staphylococcus aureus, has been resolved.
1280;15334247;18391032;13/05/2013 3:04;We describe the first detection of cfr-mediated linezolid resistance in Staphylococcus aureus and Staphylococcus epidermidis recovered from human infection cases monitored during the 2007 LEADER Program in the US.
1280;17363263;24432553;22/02/2014 13:04;The spa clonal cluster,widely distributed among invasive S.aureus strains in Europe MLST-CC30 was found as the most frequent among S.aureus bloodstream isolates
1280;17363263;24927575;23/08/2014 10:53;combined data reveal the molecular mechanism by which RepA mediates the specific replicon assembly of staphylococcal multiresistant plasmids.
1280;17374496;26859957;05/03/2016 11:49;Structural and functional organization of the signal peptide of proenterotoxin B from Staphylococcus aureus has been presented.
1280;28378928;26545800;17/12/2016 10:11;Data suggest that methyl-modifications to adenosines at positions 1518 and 1519 of 16S ribosomal RNA by ksgA contribute to maintaining ribosome function under oxidative conditions and thus to virulence of Staphylococcus aureus.
1280;28379404;26437833;13/08/2016 11:45;High resolution structure of LytM has been reported.
1280;28379865;26856837;17/12/2016 11:01;There is rapid emergence and evolution of Staphylococcus aureus clones harboring fusC-containing staphylococcal cassette chromosome elements in New Zealand.
1280;28380359;26545800;17/12/2016 10:11;Data suggest that methyl-modifications to adenosines at positions 1518 and 1519 of 16S ribosomal RNA by KsgA contribute to maintaining ribosome function under oxidative conditions and thus to virulence of Staphylococcus aureus.
1280;28380393;27915107;18/02/2017 10:17;There was a strong association between the carriage of virulence genes and the presence of the agr operon in clinical strains of S. aureus.
1280;28380628;27016756;22/10/2016 11:59;an impact of sigS disruption on S. aureus pathogenesis in a ruminant mastitis context
1280;28381283;26595647;18/02/2017 10:49;Alpha-hemolysin enhances Staphylococcus aureus internalization and survival within mast cells by modulating the expression of beta1 integrin.
1280;28381458;26567511;24/09/2016 10:43;Study shows that the protein conferring beta-lactam antibiotic resistance, penicillin-binding protein 2A (encoded by the mecA gene), directly contributes to pathogenicity during MRSA infection. MecA induction leads to a reduction in peptidoglycan cross-linking that allows for enhanced degradation and detection by phagocytes, resulting in robust IL-1beta production.
1280;28381660;26627653;17/09/2016 10:26;Octameric structure of Staphylococcus aureus enolase in complex with phosphoenolpyruvate has been presented.
1280;31212825;27304067;29/07/2017 12:31;Data show that DnaD 1-195 can interact with DnaA but not with PriA (primosomal protein N'), which may indicate that DnaD has different binding sites for PriA and DnaA.
1280;31212865;28858628;28/10/2017 13:21;results demonstrated that active vaccination with a mixture of r-PBP2a/r-autolysin and conjugate form vaccine reduced the mortality rate and protected mice against lethal MRSA challenge as well as single proteins.
1280;31213385;28582645;14/10/2017 11:06;The results showed that VraX specifically inhibited the classical pathway of the complement system. In particular, VraX could bind to the C1q protein and block the formation of the C1 complex. Deletion of VraX decreased the pathogenesis of S. aureus.
1280;31213594;28960276;26/11/2017 0:37;Enzymatic assays showed that RnpA increases Enolase activity but has no effect on PNPase. These findings provide more information about the functional relationship between RnpA and RNA degradosome.
1280;31213749;26960268;18/03/2017 11:04;Amplification of mecA gene was performed by using PCR. MTT assay was carried out for all the isolates in 96 well Microtitre plate and compared with standard methods of CLSI. Out of 126 isolates, 98 were found to be mecA positive
1280;31213749;27286718;27/01/2018 11:48;The proposed strategy for mecA gene analysis showed a good linear range from 1 to 40 nmol/L, with a lower limit of detection of 0.5 nmol/L. In addition, a bacterial sample harboring the mecA gene was also detected, and its lower detection limit was up to 300 colony-forming units (CFU)/mL
1280;31213749;28394942;03/06/2017 10:48;"velopment of resistance occurred through several steps including structural diversification of the non-binding domain of native penicillin-binding proteins; changes in the promoters of mecA homologues; acquisition of SCCmec and adaptation of the bacterial genetic background."
1280;31213870;28617592;29/07/2017 10:51;"Data suggest that substrates of the biotin carboxylase domain and carboxyl transferase domain are energetically coupled and biocatalysis is activated when pyruvate carboxylase is in the presence of acetyl-CoA; global conformational changes likely give rise to observed thermodynamic activation parameters."
1280;31213887;28430959;30/12/2017 11:49;findings demonstrate that variability within the C-terminus of this IsdA affects immune reactivity and binding specificity, but are consistent with the significance of IsdA in bovine disease and relevant for vaccine development
1280;31213920;28591605;19/08/2017 11:36;Study showed that the dimers of alkylated Rhodamine 19 and rhodamine B can block the single alphaHL channel and the blockage time differed for the types of rhodamines and the length of the alkyl chain. More hydrophilic derivatives of the rhodamines caused closure of the alphaHL pore more efficiently, and the blocking displayed two conductance states.
1280;31213972;27304067;29/07/2017 12:31;Data show that DnaD 1-195 can interact with DnaA but not with PriA, which may indicate that DnaD has different binding sites for PriA and DnaA.
1280;31214048;28453818;07/10/2017 12:02;The saePQRS operon was used as a model to analyze RNase Y specificity in living cells. A RNase Y cleavage site is located in an intergenic region between saeP and saeQ. RNase Y cleavage was not determined by the cleavage site sequence but by a 24-bp double-stranded recognition structure. RNase Y activity is determined by secondary structure recognition determinants, which guide cleavage from a distance.
1280;31214126;27045297;29/04/2017 11:08;Mutations in parC, ErmC, and msrA are responsible for the multiple drug resistance in the Brazilian Staphylococcus aureus isolates.
1280;31214188;27144398;24/06/2017 11:15;These results confirm that ArlRS and MgrA constitute a regulatory cascade, and that they control expression of a number of genes important for virulence, including those for eight large surface proteins
1280;31214224;27304067;29/07/2017 12:31;Data show that DnaD 1-195 can interact with DnaA but not with PriA (primosomal protein N'), which may indicate that DnaD has different binding sites for PriA and DnaA.
1280;31214873;27539241;12/08/2017 12:10;Staphylococcal nucleoid clumping is dispensable for the Dps-mediated H2O2 resistance.
1280;31215138;27834331;24/06/2017 10:56;Colorimetric NRA being an inexpensive test requiring no special equipment can be employed as an alternative method for rapid detection of MRSA in resource limited settings.
1280;31215284;28315397;22/07/2017 13:14;This is the first report on the efficient secretory expression of SrtA in P. pastoris and the yield of SrtA is the maximum compared with previous reports.
1280;31215284;28859178;14/10/2017 11:36;using DEER-EPR spectroscopy, we reveal that upon substrate binding, SrtA undergoes a large scissors-like conformational change that simultaneously translates the sort-tag substrate to the active site in addition to repositioning key catalytic residues for esterification
1280;31215480;28723932;26/08/2017 12:49;We show that cells lacking Noc over-initiate and mutations in the initiator gene dnaA suppress this defect. Importantly, these dnaA mutations also partially suppress the division problems associated with Deltanoc. Reciprocally, we show that over-expression of DnaA enhances the over-initiation and cell division phenotypes of the Deltanoc mutant.
1280;39659237;29938201;15/06/2019 13:01;Genes sed, sej, and ser S. aureus has been repeatedly reported to exhibit enhanced fitness in bloodstream infections, which might impact its ability to cause embolism.
1280;39659252;29938201;15/06/2019 13:01;Genes sed, sej, and ser S. aureus has been repeatedly reported to exhibit enhanced fitness in bloodstream infections, which might impact its ability to cause embolism.
1280;59698588;22035583;09/11/2020 1:05;insight into the unique ability of AdsA to produce adenosine through the consecutive hydrolysis of ATP, ADP and AMP
1280;59698697;26534960;09/11/2020 1:06;This is the first study in S. aureus that identifies a DNA-binding regulatory protein that senses heme to control gene expression for siderophore synthesis.
1280;59698795;32156702;26/12/2020 13:13;Specificity and affinity of the N-terminal residues in staphylocoagulase in binding to prothrombin.
1280;59699069;22768285;09/11/2020 1:06;The adhesive properties of Aaa might promote S. aureus colonization of host extracellular matrix and tissue, suggesting a role for Aaa in the pathogenesis of S. aureus infections.
1280;59699174;32209660;26/12/2020 13:14;The hibernating 100S complex is a target of ribosome-recycling factor and elongation factor G in Staphylococcus aureus.
1280;59699524;29263099;09/11/2020 1:03;The result shows that multisubunit Na(+)/H(+) (Mnh) antiporters mnhA1, but not mnhA2, plays a major role in S. aureus virulence.
1280;59699569;31424352;21/11/2020 13:21;Characterization of an Oxacillin-Susceptible mecA-Positive Staphylococcus aureus Isolate from an Imported Meat Product.
1280;59699632;26861022;09/11/2020 1:06;"study found FmtA removes d-Ala from teichoic acids; propose FmtA may provide temporal and spatial regulation of surface charge in 2 ways, by removing d-Ala from lipoteichoic acids to make it available to wall teichoic acid (WTA) and to allow the cell to reset surface charge to a previous condition"
1280;59699795;32503913;28/11/2020 13:13;Comparative Target Analysis of Chlorinated Biphenyl Antimicrobials Highlights MenG as a Molecular Target of Triclocarban.
1280;59700024;32209660;26/12/2020 13:14;The hibernating 100S complex is a target of ribosome-recycling factor and elongation factor G in Staphylococcus aureus.
1280;59700030;32015143;09/01/2021 13:31;Genetic and Biochemical Analysis of CodY-Mediated Cell Aggregation in Staphylococcus aureus Reveals an Interaction between Extracellular DNA and Polysaccharide in the Extracellular Matrix.
1280;59700051;31990138;02/02/2021 13:22;Spo0J and SMC are required for normal chromosome segregation in Staphylococcus aureus.
1280;59700158;18715872;09/11/2020 1:04;NMR studies of the apo-form of IsdC reveal that a 3(10) helix within the binding pocket undergoes a flexible to rigid transition as heme is captured
1280;59700160;32499371;16/01/2021 15:54;The iron-regulated surface determinant B (IsdB) protein from Staphylococcus aureus acts as a receptor for the host protein vitronectin.
1280;59700562;24130791;09/11/2020 1:06;Biochemical and structural characterization of SplD protease
1280;59700564;24713703;09/11/2020 1:06;We demonstrate that the molecular mechanism of SplB protease activation differs significantly and we characterize the novel mechanism in detail.
1280;59701203;26712209;09/11/2020 1:06;Rsp promotes the production of key toxins while repressing major biofilm-associated genes and biofilm formation.
1280;59701203;32248753;28/11/2020 13:17;Rsp promotes the transcription of virulence factors in an agr-independent manner in Staphylococcus aureus.
1280;59701490;21543319;09/11/2020 1:06;the crystal structures of the ligand-binding region of ClfB in an apo-form and in complex with human K10 and Fg alpha-chain-derived peptides
1280;59701561;26856834;09/11/2020 1:06;VraH Is the third component of the Staphylococcus aureus VraDEH system involved in gallidermin and daptomycin resistance and pathogenicity.
1280;59701570;31990138;02/02/2021 13:22;Spo0J and SMC are required for normal chromosome segregation in Staphylococcus aureus.
1282;2828035;15255185;21/01/2010 0:00;cysteine protease (Ecp) and a downstream gene coding for a putative inhibitor of the protease form an operon which resembles that of staphopain A in S. aureus. The protease was detected on the cell surface and culture media during growth [Ecp]
1282;2828035;15731082;21/01/2010 0:00;PIA expression elevated and less vulnerable to environmental conditions than in Staph aureus in device-realated infection model [PIA].
1282;2828035;16151151;21/01/2010 0:00;stability of established biofilms depends on sigma(B) activity,however, the slow decay of biofilms under conditions of nutrient limitation reveal its use as an energy-storage molecule to be unlikely. [SigB]
1282;2828035;17449620;21/01/2010 0:00;Disrupting the hemB biosynthetic gene in S. epidermidis resulted in an small-colony variant (SCV) phenotype.[hemB]
1282;2828035;17496953;21/01/2010 0:00;The production of polysaccharide intercellular adhesin (PIA) in Staphylococcus epidermidis is regulated indepently by both sigma B and staphylococcal accessory regulator A (SarA). [polysaccharide intercellular adhesin, sigmaB, sarA]
1282;2828035;17661294;21/01/2010 0:00;The smallest deletion 10-bp long conferring constitutive resistance in the translational attenuator of erm(A) in a naturally occurring S. epidermidis strain of human origin.
1282;2828035;17890122;21/01/2010 0:00;clpP influenced initial attachment of bacteria on the plastic surface, the first step of biofilm formation.[ClpP]
1282;2828035;18208836;21/01/2010 0:00;Result suggest that a 28 bp core segment of the ica operator is implicated in the cooperative binding of two IcaR dimers on opposite sides of the duplex DNA (IcaR).
1282;2828035;18426874;21/01/2010 0:00;SdrG is expressed early during infection in response to specific host environmental cues present in the bloodstream. [SdrG]
1282;2828035;18454346;21/01/2010 0:00;RecA is involved in genetic deletions and rearrangement of the icaADBC operon of Staphylococcus epidermidis.[recA]
1282;2828035;18502872;21/01/2010 0:00;Therefore, GdpS affects biofilm formation through a novel c-di-GMP-independent mechanism involving increased icaADBC mRNA levels and exopolysaccharide biosynthesis.[GdpS in strain CSF41498]
1282;2828035;18783343;21/01/2010 0:00;study investigated maturation processing of native GluSE and that heterologously expressed in Escherichia coli[GluSE]
1282;2828035;19011058;21/01/2010 0:00;The authors found that oxygen negatively regulates biofilm development by influencing the activity of sigma(B).[sigma factor B in strain 1457]
1282;2828035;19412528;21/01/2010 0:00;"SdrF alone was able to mediate bacterial adherence to implanted ventricular assist device drivelines; SdrF appears to play a key role in the initiation of ventricular assist device driveline infections caused by S. epidermidis [SdrF]"
1282;2828035;19556370;21/01/2010 0:00;presence of the gene encoding SesI among isolates obtained from several patient groups that commonly experienced S. epidermidis infections (SesI, Staphylococcus epidermidis surface protein I)
1282;2828035;19856270;21/01/2010 0:00;Regulation of biofilm formation by sigma B is a common mechanism in Staphylococcus epidermidis and is not mediated by transcriptional regulation of sarA.
1282;2828035;19913940;03/05/2010 12:00;The current knowledge about the structure and biosynthesis of PIA is summarized.[PIA]
1282;2828035;19943904;15/03/2010 11:43;Embp is a multifunctional cell surface protein that mediates attachment to host extracellular matrix, biofilm accumulation and escape from phagocytosis, and therefore is well suited for promoting implant-associated infections.[Embp]
1282;2828035;20300605;28/06/2010 11:58;we report the high-resolution structure of the catalytically active amidase domain AmiE (amidase S. epidermidis) from the major autolysin of S. epidermidis[azutolysin]
1282;2828035;20402773;23/10/2010 10:53;These results indicate that ClpP enhances the formation of Staphylococcus epidermidis biofilms by degrading Spx, a negative regulator of biofilm formation.[Spx]
1282;2828035;20485435;05/07/2010 11:39;Esp hinders S. aureus colonization in vivo through a novel mechanism of bacterial interference, which could lead to the development of novel therapeutics to prevent S. aureus colonization and infection [Esp]
1282;2828035;20561552;01/01/2011 10:10;study describes the purification and antibacterial spectrum of E229DL, a cationic and highly hydrophobic member of the delta-lysin peptide family that exhibits relatively little hemolytic activity [E229DL]
1282;2828035;20589905;12/03/2011 11:33;A structure determination for the monomeric form using traditional NMR methods is presented, followed by a dimer structure determination using docking under orientation constraints from residual dipolar couplings data.
1282;2828035;20656778;01/01/2011 10:54;"PDF-1 and PDF-2 are peptide deformylase homologues. PDF-1 has some different enzymic properties compared with PDF from S. aureus. PDF-2 has no peptide deformylase activity. [PDF-1; PDF-2]"
1282;2828035;21051486;04/06/2011 10:08;Mutation of the S. epidermidis tagO gene has pleiotropic effects, including impaired biofilm production and increased autolytic activity. [TagO]
1282;2828035;21236322;18/06/2011 11:17;Data show that histidine decarboxylase (hdcA)was isolated from a new strain Staphylococcus epidermidis TYH1: [hdcA]
1282;2828035;21292751;31/12/2011 11:01;These data reveal that the Staphylococcus epidermidis SarX protein regulates the transcriptional activity of the agr and ica loci and controls the biofilm phenotype, primarily by regulating icaADBC transcription and PIA production.[SarX]
1282;2828035;21702925;05/11/2011 12:50;Deletion of saeRS in Staphylococcus epidermidis resulted in an increase in biofilm-forming ability, which was associated with increased extracellular DNA release and up-regulated Aap expression.[saeRS]
1282;2828035;21964732;17/03/2012 12:24;"As anticipated, deletion of ccpA derepressed tricarboxylic acid cycle activity and inhibited biofilm formation; however, ccpA deletion had only a modest effect on icaADBC transcription.[ccpA]"
1282;2828035;21966513;11/02/2012 10:29;Study identifies Stk as an important regulator of biofilm formation and virulence of S. epidermidis, with additional involvement in purine metabolism and the bacterial stress response. [Stk]
1282;2828035;22426170;18/08/2012 10:18;These results indicate that the NorA efflux mechanism for gatifloxacin response occurs in at least one strain of Staphylococcus epidermidis, contributing to gatifloxacin resistance.[NorA]
1282;2828035;22957858;02/03/2013 13:07;Inactivation of sarA induced biofilm formation via overexpression of the Embp.[SarA,Embp ]
1282;2828035;23039791;15/06/2013 10:58;SdrF is a multifunctional protein that contributes to prosthetic devices infections by ionic, as well as specific receptor-ligand interactions. [SdrF]
1282;2828035;23295486;27/07/2013 11:55;X-ray crystallographic analysis of the Staphylococcus epidermidis extracellular serine protease Esp structure [serine protease Esp]
1282;2828035;23316041;25/05/2013 10:34;These results suggest that Esp inhibits S. aureus colonization and biofilm formation by degrading specific proteins that are crucial for biofilm construction and host-pathogen interaction [Esp][strain JK16]
1282;2828035;23866051;16/11/2013 11:20;Functional characterization of Staphylococcus epidermidis IcaB, a de-N-acetylase important for biofilm formation (IcaB)
1282;2828035;23970550;14/12/2013 10:38;Data show here that Esp protease (Esp) cleaves autolysin (Atl)-derived murein hydrolases and prevents staphylococcal release of DNA, which serves as extracellular matrix in biofilm: [Esp]
1282;2828035;23979742;17/05/2014 15:01;The linkage of fusB and vapE may contribute to bacterial adaption/fusidic acid resistance.[FusB], [vapE]
1282;2828035;24727224;20/12/2014 12:51;"The effect of deletion of arginine deminiase (arcA1 and ArcA2) to assess the function of the arginine deiminase (ADI) pathway in organic acid resistance and biofilm formation of Staphylococcus epidermidis 1457 is reported.[arcA1; arcA2]"
1282;2828035;24898289;03/10/2015 10:31;The strong binding force, slow dissociation and clustering of SdrG provide a molecular foundation for the ability of S. epidermidis to colonize implanted biomaterials and to withstand physiological shear forces [SdrG]
1282;2828035;25263000;25/07/2015 11:14;This is consistent with the hypothesis that ArlRS may play an important role in regulating biofilm formation by the ica(+)aap(+)/BF(-)S. epidermidis clinical isolates and operate via both ica-dependent and Aap-dependent pathways.[ArlA, ArlS]
1282;2828035;25266380;10/01/2015 10:19;These data reveal a new role for the A domain of unprocessed Aap in the attachment phase of biofilm formation and suggest that extracellular protease activity can influence whether Aap contributes to the attachment or accumulation phases.[Aap]
1282;2828035;25332125;28/02/2015 13:05;These results demonstrate that Aap contributes to Staphylococcus epidermidis infection, which may in part be due to A domain-mediated attachment to abiotic surfaces.
1282;2828035;26364721;30/01/2016 10:56;Data indicate that Cas6 endonuclease is necessary and sufficient for full-length CRISPR RNA (crRNA) biogenesis: [Cas6]
1282;2828035;26481199;29/10/2016 10:17;SdrF mediates bacterial adhesion to collagen-coated substrates through both weak and strong bonds.[SdrF]
1282;2828035;26517895;27/08/2016 12:10;"Data suggest that Aap (S. epidermidis) and SasG (S. aureus) are highly repetitive, cell surface proteins involved in biofilm accumulation; both proteins exhibit intrinsic disorder and bind fibronectin. [REVIEW] [Aap, accumulation associated protein]"
1282;2828035;27501984;24/06/2017 11:35;Rbf Controls the Staphylococcus epidermidis Biofilm Phenotype by Negatively Regulating the icaADBC Repressor SarR. [Rbf, SarR]
1282;2828035;27502022;14/01/2017 10:36;the distribution, mutation and expression of psm-mec and the relationship between this gene and biofilm formation (psm-mec)
1282;2828035;27872164;24/06/2017 12:45;The data suggest an assembly code that defines preferred oligomerization modes of the B-repeat region of Aap and a slip-grip model for initial contact followed by firm intercellular adhesion during biofilm formation. [Aap]
1282;2828035;27997732;02/09/2017 13:13;evidence is provided that in polysaccharide intercellular adhesin-negative S. epidermidis 1457Deltaica, the metalloprotease SepA is required for Aap-dependent S. epidermidis biofilm formation in static and dynamic biofilm models [SepA]
1282;2828035;28259672;06/05/2017 10:51;The gdpS modulates staphylococcal biofilm independently of c-di-GMP signaling pathway. Furthermore, mutations of the start codon did not abolish the capacity of gdpS to enhance biofilm formation.
1282;2828035;28947672;09/12/2017 10:26;study demonstrates that PhoU2, but not PhoU1, in S. epidermidis regulates bacterial growth, biofilm formation, oxidative stress, and drug tolerance in association with alterations to inorganic phosphate metabolism, the pentose phosphate pathway, galactose metabolism, the tricarboxylic acid or citric cycle, glycolysis and gluconeogenesis, and respiratory reactions[PhoU2]
1282;2828035;29233782;25/08/2018 10:17;The agr group II may be associated with enterotoxin C production by S. epidermidis, increasing the virulence of strains isolated from blood cultures and consequently the severity of sepsis caused by these organisms.
1282;2828035;29287710;29/09/2018 10:05;The role of rpoB mutations in the rifampicin resistance in Staphylococcus epidermidis.[rpoB]
1282;2828035;30602488;19/10/2019 11:42;Constitutive expression of both icaR and tcaR demonstrated that both repressors are functional and can completely repress icaADBC transcription in both strain 1457 and strain CSF41498. However, it was found that IcaR was the primary repressor for CSF41498 and TcaR was the primary repressor for 1457.[icaR, tcaR]
1282;2828035;30706343;23/02/2019 10:03;The accessory gene regulator (Agr) operon is one of the Staphylococcus genus QS systems. Three groups (I, II, and III) are present in Staphylococcus epidermidis Agr operon.In Staphylococcus epidermidis , a symbiotic association of competition and antagonism occurs among different Agr groups during biofilm formation.
1282;2828035;31909741;13/06/2020 12:06;In this paper, we determine crystal structures of Pro-Esp and its variants to localize the pro-peptide in relation to the main body of the enzyme and to understand the structure-function relationships of such an extended N-terminus and specifically the residues responsible for Pro-Esp inactivity and activation.
1282;2828035;32665400;02/02/2021 13:26;The staphylococcal biofilm protein Aap forms a tetrameric species as a necessary intermediate before amyloidogenesis.
1282;2828035;33082256;24/07/2021 11:11;A Giant Extracellular Matrix Binding Protein of Staphylococcus epidermidis Binds Surface-Immobilized Fibronectin via a Novel Mechanism.
1282;2828035;35019768;19/03/2022 12:40;Involvement of the Iron-Regulated Loci hts and fhuC in Biofilm Formation and Survival of Staphylococcus epidermidis within the Host.
1282;2828035;35796649;30/07/2022 11:23;The giant staphylococcal protein Embp facilitates colonization of surfaces through Velcro-like attachment to fibrillated fibronectin.
1282;15349684;23254434;03/08/2013 11:57;The presence of the C2534T mutation in two of the six 23S rRNA gene alleles as well as the presence of mutations in the genes of ribosomal proteins L3 and L4 account for linezolid drug resistance in a 426-3147L isolate.
1282;50018302;36405963;03/12/2022 11:19;The nitric oxide synthase gene negatively regulates biofilm formation in Staphylococcus epidermidis.
1282;50018760;32825366;13/03/2021 13:17;Phenylpiperazine 5,5-Dimethylhydantoin Derivatives as First Synthetic Inhibitors of Msr(A) Efflux Pump in Staphylococcus epidermidis.
1282;50019204;21173311;18/04/2022 1:04;the ygs gene controls Staphylococcus epidermidis biofilm accumulation and stress resistance
1282;50019414;34096781;23/10/2021 11:08;"GraS Sensory Activity in Staphylococcus epidermidis Is Modulated by the """"Guard Loop"""" of VraG and the ATPase Activity of VraF."
1282;50019415;34096781;23/10/2021 11:08;"GraS Sensory Activity in Staphylococcus epidermidis Is Modulated by the """"Guard Loop"""" of VraG and the ATPase Activity of VraF."
1282;50019416;34096781;23/10/2021 11:08;"GraS Sensory Activity in Staphylococcus epidermidis Is Modulated by the """"Guard Loop"""" of VraG and the ATPase Activity of VraF."
1283;2828037;19429748;21/01/2010 0:00;ACME (arginine catabolic mobile element)-arcA-positive isolates were found in meticillin-resistant Staphylococcus haemolyticus (MRSH) with a high prevalence and clonal diversity. {ACME-arcA]
1286;3925386;25039253;20/12/2014 10:15;The first crystal structure of mature Staphylococcus simulans lysostaphin and two structures of its isolated catalytic domain. [lysostaphin]
1286;3925386;32950627;29/05/2021 12:59;High-yield production of active recombinant S. simulans lysostaphin expressed in E. coli in a laboratory bioreactor.
1286;32050896;29105636;10/08/2019 10:48;Report mecA variants in MRSA infections underlying multidrug resistance.
1286;32051965;27591898;24/06/2017 12:19;Data indicate that sortase A (SsiStrA) existed as monomer-dimer equilibrium in vitro.
1287;8865019;26437833;13/08/2016 11:45;High resolution structure of LytM has been reported and compared to lysostaphin.
1287;8865019;27297900;17/01/2017 13:36;The study of properties of the produced recombinant lysostaphin has demonstrated its similarity with the preparation from Sigma-Aldrich and several advantages over lysostaphin preparations described in the literature with (His)6 tag.
1292;2648466;16009508;21/01/2010 0:00;Deletion of the third transmembrane helix resulted in loss of immunity but did not affect the binding activity.
1292;2828039;22832939;22/12/2012 10:09;GehC(WM) is a major extracellular lipase of S. warneri M. [GehC]
1292;2828039;25286858;16/04/2016 11:29;The AAC(6')-Ie enzyme is joined to APH(2'')-Ia by a short, predominantly rigid linker at the N-terminal end of a long alpha-helix.[AAC(6')-Ie-APH(2'')-Ia ]
1296;2538429;19047652;21/01/2010 0:00;A multidrug resistance gene cfr was detected in isolates of clonal lineages, rendering a spread to humans with exposure to swine farming possible
1296;2828041;16166526;21/01/2010 0:00;The protein product of the S. sciuri mecA can efficiently participate in cell wall biosynthesis and build a cell wall using the cell wall precursors characteristic of the S. aureus host [MECA]
1296;2828041;18024515;21/01/2010 0:00;The protein product of pbpD was identified as PBP4 with a molecular mass of 84 kDa, one of the six penicillin binding proteins present. [pbpD]
1296;2828041;19015345;21/01/2010 0:00;Our results provide further support for the proposition that the resistance determinant mecA of methicillin-resistant Staphylococcus strains has evolved from S. sciuri pbpD
1299;2828043;25243132;21/05/2016 11:53;These results suggest that the orientation of the protein during DNA-binding is significantly different when comparing D radiodurans RecQ and E coli RecQ.[RecQ]
1299;2828043;25754115;27/02/2016 11:38;propose that DNA repair and apoptotic-like death might be two responses mediated by the same regulators, IrrE and DdrO, but differently activated depending on the persistence of IrrE-dependent DdrO cleavage.[DdrO]
1299;2828043;26457437;06/08/2016 10:08;The crystal structure of uracil-DNA N-glycosylase in complex with DNA is reported at a resolution of 1.35 A. [uracil-DNA N-glycosylase]
1299;2828043;26992215;09/12/2017 12:05;These findings suggest that prokaryotic pprI gene expression in mammalian cells could enhance radioresistance in vitro and in vivo.
1299;2828043;27058167;24/12/2016 10:48;The C-terminal domain of RecJ binds the C-terminal domain of SSB, which explains how RecJ and SSB work together to efficiently process broken DNA ends for homologous recombination.
1299;2828043;27839948;01/07/2017 12:31;Study of Deinococcus radiodurans Nramp structure reveals TM1a location in inward-open state which is essential to the metal transport cycle. Also, G153R disease-mutant mimic alters selectivity of conserved metal-binding site and G45R disease-mutant mimic sterically locks protein in inward-open state. [Nramp]
1299;2828043;29746768;07/07/2018 12:00;DRA0258 is an iron-binding protein and deletion of this gene would affect cellular iron transport system and reduce cellular antioxidant capability.[DRA0258]
1299;2828043;29777693;10/11/2018 10:31;D. radiodurans encodes a fused molybdopterin synthase synthase, MoaD-MoaE fusion protein DR2607. JAMM/MPN+ metalloprotease DR0402 (JAMMDR) can cleave the MoaD-MoaE fusion. JAMMDR recognizes the MoaD region in the cleavage process of MoaD-MoaE fusion. [MoaD-MoaE fusion protein , JAMMDR]
1299;2828043;29891641;21/09/2019 11:14;This study highlights Deinococcus polynucleotide kinase (HD-Pnk) as a bifunctional 3'- and 5'-end-healing enzyme that helps protect against killing by ionizing radiation [HD-Pnk].
1299;2828043;30527928;20/07/2019 12:59;absence of the RecN protein suppresses the cellular defects of Deinococcus radiodurans irradiated cells devoid of the PprA protein by limiting recombinational repair of DNA lesions [RecN][PprA]
1299;2828043;30579600;12/10/2019 10:21;This study shows that the rate of RNA cleavage by D. radiodurans RNA polymerase (RNAP) depends on the structure of the (mis)matched RNA 3'-nucleotide and its contacts with the active site. [RNA polymerase]
1299;2828043;30714568;11/04/2020 10:47;We present high-resolution structures of Deinococcus radiodurans (Dra)Nramp in multiple conformations to provide a thorough description of the Nramp transport cycle by identifying the key intramolecular rearrangements and changes to the metal coordination sphere.
1299;2828043;30940816;27/04/2019 11:04;PARG may possess endo-glycohydrolase activity toward poly-ADP-ribose (PAR). [PARG]
